3.3154496983e+01 	 1.3669930894e+00 	 3.5691114707e+01 	 1.5324352178e+00 	 3.8166822444e-04 
3.4263567301e+01 	 1.4088739564e+00 	 3.6799372887e+01 	 1.5328763524e+00 	 4.1277715394e-04 
3.5372826696e+01 	 1.4502224927e+00 	 3.7907838028e+01 	 1.5333493933e+00 	 4.3897272184e-04 
3.6482259777e+01 	 1.4910107136e+00 	 3.9016495611e+01 	 1.5338484851e+00 	 4.5956273566e-04 
3.7591851902e+01 	 1.5312185059e+00 	 4.0125331798e+01 	 1.5343671081e+00 	 4.7404194590e-04 
3.8701589073e+01 	 1.5708340230e+00 	 4.1234333417e+01 	 1.5348982983e+00 	 4.8212856451e-04 
3.9811457718e+01 	 1.6098536891e+00 	 4.2343487930e+01 	 1.5354349214e+00 	 4.8379828619e-04 
4.0921441593e+01 	 1.6482818075e+00 	 4.3452783433e+01 	 1.5359699312e+00 	 4.7922911107e-04 
4.2031529436e+01 	 1.6861300111e+00 	 4.4562208632e+01 	 1.5364965956e+00 	 4.6881754257e-04 
4.3141711361e+01 	 1.7234166292e+00 	 4.5671752856e+01 	 1.5370087615e+00 	 4.5320580129e-04 
4.4251978720e+01 	 1.7601658425e+00 	 4.6781406040e+01 	 1.5375010965e+00 	 4.3321841892e-04 
4.5362323455e+01 	 1.7964064008e+00 	 4.7891158720e+01 	 1.5379692672e+00 	 4.0982226739e-04 
4.6472738743e+01 	 1.8321702349e+00 	 4.9001002048e+01 	 1.5384100649e+00 	 3.8406379033e-04 
4.7583218871e+01 	 1.8674910626e+00 	 5.0110927795e+01 	 1.5388214588e+00 	 3.5700740203e-04 
4.8693758936e+01 	 1.9024030810e+00 	 5.1220928347e+01 	 1.5392025766e+00 	 3.2966154965e-04 
4.9804354755e+01 	 1.9369398130e+00 	 5.2330996700e+01 	 1.5395536087e+00 	 3.0292407994e-04 
5.0915002692e+01 	 1.9711331564e+00 	 5.3441126434e+01 	 1.5398756469e+00 	 2.7750895156e-04 
5.2025699478e+01 	 2.0050127042e+00 	 5.4551311696e+01 	 1.5401704517e+00 	 2.5390149211e-04 
5.3136442019e+01 	 2.0386053860e+00 	 5.5661547166e+01 	 1.5404401776e+00 	 2.3232583773e-04 
5.4247227193e+01 	 2.0719354586e+00 	 5.6771828023e+01 	 1.5406870793e+00 	 2.1273540771e-04 
5.5358051651e+01 	 2.1050248547e+00 	 5.7882149895e+01 	 1.5409132068e+00 	 1.9481961235e-04 
5.6468911610e+01 	 2.1378938245e+00 	 5.8992508814e+01 	 1.5411201478e+00 	 1.7807028728e-04 
5.7579799806e+01 	 2.1705617705e+00 	 6.0102901153e+01 	 1.5413088460e+00 	 1.6184481238e-04 
5.8690709116e+01 	 2.2030481880e+00 	 6.1213323577e+01 	 1.5414794807e+00 	 1.4542725964e-04 
5.9801636305e+01 	 2.2353735645e+00 	 6.2323772989e+01 	 1.5416314679e+00 	 1.2818194189e-04 
6.0912579180e+01 	 2.2675601125e+00 	 6.3434246484e+01 	 1.5417635698e+00 	 1.0954975169e-04 
6.2023536351e+01 	 2.2996324074e+00 	 6.4544741315e+01 	 1.5418739456e+00 	 8.9001552462e-05 
6.3134506971e+01 	 2.3316178682e+00 	 6.5655254854e+01 	 1.5419602742e+00 	 6.6281417750e-05 
6.4245490481e+01 	 2.3635467018e+00 	 6.6765784578e+01 	 1.5420202158e+00 	 4.1566840303e-05 
6.5356486340e+01 	 2.3954514449e+00 	 6.7876328062e+01 	 1.5420517564e+00 	 1.5254081788e-05 
6.6467493764e+01 	 2.4273661637e+00 	 6.8986882985e+01 	 1.5420534513e+00 	 -1.2028457852e-05 
6.7578511452e+01 	 2.4593253814e+00 	 7.0097447136e+01 	 1.5420246747e+00 	 -3.9437549731e-05 
6.8689538702e+01 	 2.4913628045e+00 	 7.1208018426e+01 	 1.5419658412e+00 	 -6.5986967722e-05 
6.9800574744e+01 	 2.5235100961e+00 	 7.2318594931e+01 	 1.5418784056e+00 	 -9.0796822331e-05 
7.0911618775e+01 	 2.5557957717e+00 	 7.3429174917e+01 	 1.5417647851e+00 	 -1.1300910304e-04 
7.2022670851e+01 	 2.5882442140e+00 	 7.4539756854e+01 	 1.5416283072e+00 	 -1.3186106814e-04 
7.3133731542e+01 	 2.6208749052e+00 	 7.5650339430e+01 	 1.5414730491e+00 	 -1.4677632500e-04 
7.4244801593e+01 	 2.6537019207e+00 	 7.6760921562e+01 	 1.5413036015e+00 	 -1.5739604564e-04 
7.5355881563e+01 	 2.6867336692e+00 	 7.7871502395e+01 	 1.5411248585e+00 	 -1.6354254500e-04 
7.6466971454e+01 	 2.7199729221e+00 	 7.8982081303e+01 	 1.5409417703e+00 	 -1.6528939930e-04 
7.7578070322e+01 	 2.7534170968e+00 	 8.0092657878e+01 	 1.5407590947e+00 	 -1.6288988220e-04 
7.8689175700e+01 	 2.7870588742e+00 	 8.1203231903e+01 	 1.5405812406e+00 	 -1.5672045310e-04 
7.9800279813e+01 	 2.8208867226e+00 	 8.2313803335e+01 	 1.5404121355e+00 	 -1.4725959451e-04 
8.0911378912e+01 	 2.8548855005e+00 	 8.3424372280e+01 	 1.5402551446e+00 	 -1.3503372790e-04 
8.2022472998e+01 	 2.8890372099e+00 	 8.4534938969e+01 	 1.5401130349e+00 	 -1.2058757117e-04 
8.3133563406e+01 	 2.9233217390e+00 	 8.5645503744e+01 	 1.5399879688e+00 	 -1.0445901394e-04 
8.4244652321e+01 	 2.9577175097e+00 	 8.6756067028e+01 	 1.5398815295e+00 	 -8.7153169819e-05 
8.5355742321e+01 	 2.9922020499e+00 	 8.7866629307e+01 	 1.5397947566e+00 	 -6.9139829524e-05 
8.6466835931e+01 	 3.0267524988e+00 	 8.8977191104e+01 	 1.5397281927e+00 	 -5.0847079905e-05 
8.7577935460e+01 	 3.0613460826e+00 	 9.0087752960e+01 	 1.5396819259e+00 	 -3.2663965256e-05 
8.8689040042e+01 	 3.0959605543e+00 	 9.1198315415e+01 	 1.5396556385e+00 	 -1.4932916254e-05 
8.9800147952e+01 	 3.1305745853e+00 	 9.2308878999e+01 	 1.5396486549e+00 	 2.0467678583e-06 
9.0911258212e+01 	 3.1651680737e+00 	 9.3419444212e+01 	 1.5396600108e+00 	 1.8058137866e-05 
9.2022370006e+01 	 3.1997223478e+00 	 9.4530011512e+01 	 1.5396885360e+00 	 3.2937215109e-05 
9.3133482663e+01 	 3.2342203222e+00 	 9.5640581319e+01 	 1.5397328888e+00 	 4.6536742740e-05 
9.4244595649e+01 	 3.2686466425e+00 	 9.6751154010e+01 	 1.5397915683e+00 	 5.8717006320e-05 
9.5355708552e+01 	 3.3029878336e+00 	 9.7861729915e+01 	 1.5398629267e+00 	 6.9354931280e-05 
9.6466821070e+01 	 3.3372324440e+00 	 9.8972309308e+01 	 1.5399451865e+00 	 7.8339320522e-05 
9.7577933002e+01 	 3.3713711568e+00 	 1.0008289240e+02 	 1.5400364747e+00 	 8.5630023471e-05 
9.8689044224e+01 	 3.4053967355e+00 	 1.0119347936e+02 	 1.5401349598e+00 	 9.1334507069e-05 
9.9800154684e+01 	 3.4393038207e+00 	 1.0230407029e+02 	 1.5402389656e+00 	 9.5608049089e-05 
1.0091126439e+02 	 3.4730886797e+00 	 1.0341466524e+02 	 1.5403469911e+00 	 9.8609007164e-05 
1.0202237338e+02 	 3.5067489652e+00 	 1.0452526424e+02 	 1.5404577093e+00 	 1.0049126955e-04 
1.0313348175e+02 	 3.5402835205e+00 	 1.0563586728e+02 	 1.5405699589e+00 	 1.0139833401e-04 
1.0424458963e+02 	 3.5736922267e+00 	 1.0674647433e+02 	 1.5406827324e+00 	 1.0146445407e-04 
1.0535569716e+02 	 3.6069758603e+00 	 1.0785708533e+02 	 1.5407951662e+00 	 1.0081464713e-04 
1.0646680451e+02 	 3.6401359365e+00 	 1.0896770019e+02 	 1.5409065381e+00 	 9.9583286369e-05 
1.0757791182e+02 	 3.6731745569e+00 	 1.1007831882e+02 	 1.5410162857e+00 	 9.7919702054e-05 
1.0868901929e+02 	 3.7060942221e+00 	 1.1118894112e+02 	 1.5411240073e+00 	 9.5960564299e-05 
1.0980012706e+02 	 3.7388976519e+00 	 1.1229956697e+02 	 1.5412294442e+00 	 9.3828598319e-05 
1.1091123530e+02 	 3.7715876337e+00 	 1.1341019628e+02 	 1.5413324683e+00 	 9.1635912995e-05 
1.1202234413e+02 	 3.8041669009e+00 	 1.1452082894e+02 	 1.5414330708e+00 	 8.9485616686e-05 
1.1313345255e+02 	 3.8366380269e+00 	 1.1563146485e+02 	 1.5415313523e+00 	 8.7471684641e-05 
1.1424456128e+02 	 3.8690033261e+00 	 1.1674210394e+02 	 1.5416275118e+00 	 8.5675933093e-05 
1.1535567046e+02 	 3.9012647726e+00 	 1.1785274611e+02 	 1.5417218241e+00 	 8.4144377132e-05 
1.1646678000e+02 	 3.9334240041e+00 	 1.1896339131e+02 	 1.5418145638e+00 	 8.2830391107e-05 
1.1757788987e+02 	 3.9654824196e+00 	 1.2007403948e+02 	 1.5419059311e+00 	 8.1661181540e-05 
1.1868900003e+02 	 3.9974412930e+00 	 1.2118469057e+02 	 1.5419960503e+00 	 8.0572899177e-05 
1.1980011044e+02 	 4.0293018762e+00 	 1.2229534452e+02 	 1.5420849784e+00 	 7.9507581015e-05 
1.2091122111e+02 	 4.0610654729e+00 	 1.2340600129e+02 	 1.5421727100e+00 	 7.8410712477e-05 
1.2202233201e+02 	 4.0927334934e+00 	 1.2451666083e+02 	 1.5422591808e+00 	 7.7230498995e-05 
1.2313344313e+02 	 4.1243075037e+00 	 1.2562732307e+02 	 1.5423442707e+00 	 7.5918735724e-05 
1.2424455448e+02 	 4.1557892758e+00 	 1.2673798796e+02 	 1.5424278086e+00 	 7.4431185502e-05 
1.2535566605e+02 	 4.1871808509e+00 	 1.2784865542e+02 	 1.5425095676e+00 	 7.2705229490e-05 
1.2646677782e+02 	 4.2184846443e+00 	 1.2895932538e+02 	 1.5425892300e+00 	 7.0641318592e-05 
1.2757788978e+02 	 4.2497035899e+00 	 1.3006999775e+02 	 1.5426663562e+00 	 6.8127843696e-05 
1.2868900190e+02 	 4.2808412785e+00 	 1.3118067242e+02 	 1.5427403943e+00 	 6.5073743018e-05 
1.2980011415e+02 	 4.3119020803e+00 	 1.3229134926e+02 	 1.5428106904e+00 	 6.1381422345e-05 
1.3091122646e+02 	 4.3428912551e+00 	 1.3340202811e+02 	 1.5428764901e+00 	 5.6980829434e-05 
1.3202233877e+02 	 4.3738150032e+00 	 1.3451270880e+02 	 1.5429369836e+00 	 5.1829739602e-05 
1.3313345097e+02 	 4.4046805106e+00 	 1.3562339113e+02 	 1.5429913108e+00 	 4.5882311628e-05 
1.3424456293e+02 	 4.4354959876e+00 	 1.3673407486e+02 	 1.5430385650e+00 	 3.9102492219e-05 
1.3535567458e+02 	 4.4662706885e+00 	 1.3784475974e+02 	 1.5430778174e+00 	 3.1492981354e-05 
1.3646678592e+02 	 4.4970148734e+00 	 1.3895544549e+02 	 1.5431081710e+00 	 2.3101437748e-05 
1.3757789700e+02 	 4.5277397337e+00 	 1.4006613178e+02 	 1.5431287865e+00 	 1.3980340931e-05 
1.3868900786e+02 	 4.5584573105e+00 	 1.4117681829e+02 	 1.5431388822e+00 	 4.1810787195e-06 
1.3980011861e+02 	 4.5891804168e+00 	 1.4228750467e+02 	 1.5431377353e+00 	 -6.2400628740e-06 
1.4091122933e+02 	 4.6199225574e+00 	 1.4339819053e+02 	 1.5431246940e+00 	 -1.7206723959e-05 
1.4202234012e+02 	 4.6506978134e+00 	 1.4450887548e+02 	 1.5430992121e+00 	 -2.8611161475e-05 
1.4313345106e+02 	 4.6815207114e+00 	 1.4561955910e+02 	 1.5430608589e+00 	 -4.0353863162e-05 
1.4424456224e+02 	 4.7124060822e+00 	 1.4673024097e+02 	 1.5430093214e+00 	 -5.2322855000e-05 
1.4535567375e+02 	 4.7433689184e+00 	 1.4784092066e+02 	 1.5429444076e+00 	 -6.4414107800e-05 
1.4646678563e+02 	 4.7744242526e+00 	 1.4895159774e+02 	 1.5428660339e+00 	 -7.6534343960e-05 
1.4757789792e+02 	 4.8055870498e+00 	 1.5006227178e+02 	 1.5427742168e+00 	 -8.8601036253e-05 
1.4868901063e+02 	 4.8368721253e+00 	 1.5117294235e+02 	 1.5426690532e+00 	 -1.0055054369e-04 
1.4980012372e+02 	 4.8682940889e+00 	 1.5228360902e+02 	 1.5425506965e+00 	 -1.1234584040e-04 
1.5091123709e+02 	 4.8998673229e+00 	 1.5339427136e+02 	 1.5424193265e+00 	 -1.2397569717e-04 
1.5202235050e+02 	 4.9316059942e+00 	 1.5450492895e+02 	 1.5422751261e+00 	 -1.3544248723e-04 
1.5313346390e+02 	 4.9635240658e+00 	 1.5561558137e+02 	 1.5421182781e+00 	 -1.4674140544e-04 
1.5424457726e+02 	 4.9956352875e+00 	 1.5672622818e+02 	 1.5419489794e+00 	 -1.5784919523e-04 
1.5535569054e+02 	 5.0279531387e+00 	 1.5783686897e+02 	 1.5417674758e+00 	 -1.6869388008e-04 
1.5646680376e+02 	 5.0604906677e+00 	 1.5894750332e+02 	 1.5415741454e+00 	 -1.7909486433e-04 
1.5757791668e+02 	 5.0932601332e+00 	 1.6005813071e+02 	 1.5413696585e+00 	 -1.8874193480e-04 
1.5868901391e+02 	 5.1262722900e+00 	 1.6116873822e+02 	 1.5411549685e+00 	 -1.9744060192e-04 
1.5980001588e+02 	 5.1595347283e+00 	 1.6227925615e+02 	 1.5409312802e+00 	 -2.0494072813e-04 
1.6091077843e+02 	 5.1930511202e+00 	 1.6338954803e+02 	 1.5407001129e+00 	 -2.1095988319e-04 
1.6202111756e+02 	 5.2268213701e+00 	 1.6449942863e+02 	 1.5404633413e+00 	 -2.1514121265e-04 
1.6313085115e+02 	 5.2608423037e+00 	 1.6560870430e+02 	 1.5402233002e+00 	 -2.1702712510e-04 
1.6423983135e+02 	 5.2951082725e+00 	 1.6671721233e+02 	 1.5399828350e+00 	 -2.1615795513e-04 
1.6534793316e+02 	 5.3296106260e+00 	 1.6782482109e+02 	 1.5397452370e+00 	 -2.1217823384e-04 
1.6645504668e+02 	 5.3643371468e+00 	 1.6893142272e+02 	 1.5395140983e+00 	 -2.0488687488e-04 
1.6756107501e+02 	 5.3992717988e+00 	 1.7003692641e+02 	 1.5392931107e+00 	 -1.9428123698e-04 
1.6866590034e+02 	 5.4343939383e+00 	 1.7114122549e+02 	 1.5390858525e+00 	 -1.8054074501e-04 
1.6976934935e+02 	 5.4696775715e+00 	 1.7224415986e+02 	 1.5388956138e+00 	 -1.6399645357e-04 
1.7087120276e+02 	 5.5050919748e+00 	 1.7334551631e+02 	 1.5387252273e+00 	 -1.4511703710e-04 
1.7197121226e+02 	 5.5406029458e+00 	 1.7444504401e+02 	 1.5385769188e+00 	 -1.2449381545e-04 
1.7306911205e+02 	 5.5761741801e+00 	 1.7554247084e+02 	 1.5384522084e+00 	 -1.0276791849e-04 
1.7416462833e+02 	 5.6117685859e+00 	 1.7663751680e+02 	 1.5383518743e+00 	 -8.0593151687e-05 
1.7525748793e+02 	 5.6473494612e+00 	 1.7772990478e+02 	 1.5382759900e+00 	 -5.8560985696e-05 
1.7634742613e+02 	 5.6828814634e+00 	 1.7881936840e+02 	 1.5382240118e+00 	 -3.7154747321e-05 
1.7743429526e+02 	 5.7183340086e+00 	 1.7990574152e+02 	 1.5381949612e+00 	 -1.6663542719e-05 
1.7851809933e+02 	 5.7536831451e+00 	 1.8098900991e+02 	 1.5381876568e+00 	 2.8234973731e-06 
1.7959882650e+02 	 5.7889073747e+00 	 1.8206917826e+02 	 1.5382007378e+00 	 2.0948642904e-05 
1.8067646100e+02 	 5.8239873427e+00 	 1.8314625215e+02 	 1.5382325520e+00 	 3.7777324517e-05 
1.8175099746e+02 	 5.8589046884e+00 	 1.8422023499e+02 	 1.5382819544e+00 	 5.3959159433e-05 
1.8282243887e+02 	 5.8936416466e+00 	 1.8529112826e+02 	 1.5383484745e+00 	 7.0096778488e-05 
1.8389078874e+02 	 5.9281809680e+00 	 1.8635893303e+02 	 1.5384322757e+00 	 8.6808742514e-05 
1.8495604655e+02 	 5.9625036881e+00 	 1.8742365059e+02 	 1.5385345590e+00 	 1.0553984017e-04 
1.8601819789e+02 	 5.9965861328e+00 	 1.8848527117e+02 	 1.5386583173e+00 	 1.2806120049e-04 
1.8707715530e+02 	 6.0303965173e+00 	 1.8954372085e+02 	 1.5388085060e+00 	 1.5655371453e-04 
1.8813282299e+02 	 6.0638942705e+00 	 1.9059890507e+02 	 1.5389927980e+00 	 1.9398732245e-04 
1.8918512013e+02 	 6.0970271427e+00 	 1.9165073529e+02 	 1.5392220098e+00 	 2.4345542495e-04 
1.9023399624e+02 	 6.1297276490e+00 	 1.9269915251e+02 	 1.5395101068e+00 	 3.0804246601e-04 
1.9127942857e+02 	 6.1619105612e+00 	 1.9374413105e+02 	 1.5398739901e+00 	 3.9046162787e-04 
1.9232141764e+02 	 6.1934697512e+00 	 1.9478567605e+02 	 1.5403327493e+00 	 4.9249064932e-04 
1.9335998189e+02 	 6.2242779320e+00 	 1.9582381434e+02 	 1.5409066538e+00 	 6.1500305836e-04 
1.9439516855e+02 	 6.2541881456e+00 	 1.9685859923e+02 	 1.5416165519e+00 	 7.5880202451e-04 
1.9542705302e+02 	 6.2830331160e+00 	 1.9789011101e+02 	 1.5424840136e+00 	 9.2464831125e-04 
1.9645573632e+02 	 6.3106243840e+00 	 1.9891844884e+02 	 1.5435309161e+00 	 1.1126621202e-03 
1.9748132170e+02 	 6.3367520468e+00 	 1.9994370930e+02 	 1.5447787772e+00 	 1.3223815918e-03 
1.9850383164e+02 	 6.3611850568e+00 	 2.0096593359e+02 	 1.5462481275e+00 	 1.5527428221e-03 
1.9952327832e+02 	 6.3836746732e+00 	 2.0198512552e+02 	 1.5479578241e+00 	 1.8020537759e-03 
2.0053968234e+02 	 6.4039583141e+00 	 2.0300128582e+02 	 1.5499246462e+00 	 2.0681726942e-03 
2.0155306012e+02 	 6.4217621976e+00 	 2.0401441374e+02 	 1.5521627754e+00 	 2.3484462720e-03 
2.0256341863e+02 	 6.4368046215e+00 	 2.0502450727e+02 	 1.5546833396e+00 	 2.6398078396e-03 
2.0357075520e+02 	 6.4488000728e+00 	 2.0603156258e+02 	 1.5574940748e+00 	 2.9388692341e-03 
2.0457505820e+02 	 6.4574637255e+00 	 2.0703557322e+02 	 1.5605990677e+00 	 3.2419941859e-03 
2.0557638338e+02 	 6.4625158557e+00 	 2.0803655368e+02 	 1.5639985757e+00 	 3.5445850205e-03 
2.0657510340e+02 	 6.4636858211e+00 	 2.0903480119e+02 	 1.5676895948e+00 	 3.8431199531e-03 
2.0757179076e+02 	 6.4607088092e+00 	 2.1003089278e+02 	 1.5716674956e+00 	 4.1349160994e-03 
2.0856698121e+02 	 6.4533233010e+00 	 2.1102537562e+02 	 1.5759252366e+00 	 4.4171188850e-03 
2.0956111485e+02 	 6.4412759929e+00 	 2.1201870966e+02 	 1.5804529999e+00 	 4.6868899911e-03 
2.1055456854e+02 	 6.4243254517e+00 	 2.1301125957e+02 	 1.5852382986e+00 	 4.9414848332e-03 
2.1154765544e+02 	 6.4022436541e+00 	 2.1400330172e+02 	 1.5902659064e+00 	 5.1781981809e-03 
2.1254062153e+02 	 6.3748175150e+00 	 2.1499504426e+02 	 1.5955182466e+00 	 5.3954150332e-03 
2.1353365368e+02 	 6.3418517552e+00 	 2.1598665143e+02 	 1.6009766282e+00 	 5.5926238761e-03 
2.1452685833e+02 	 6.3031680638e+00 	 2.1697824528e+02 	 1.6066219249e+00 	 5.7702590788e-03 
2.1552027670e+02 	 6.2586048219e+00 	 2.1796990824e+02 	 1.6124353808e+00 	 5.9290526857e-03 
2.1651397507e+02 	 6.2080174221e+00 	 2.1896168881e+02 	 1.6183993983e+00 	 6.0704654302e-03 
2.1750800699e+02 	 6.1512769391e+00 	 2.1995360737e+02 	 1.6244981264e+00 	 6.1966148163e-03 
2.1850241783e+02 	 6.0882674608e+00 	 2.2094566135e+02 	 1.6307179852e+00 	 6.3099400219e-03 
2.1949724601e+02 	 6.0188830466e+00 	 2.2193782948e+02 	 1.6370477015e+00 	 6.4126714196e-03 
2.2049252489e+02 	 5.9430255443e+00 	 2.2293007519e+02 	 1.6434779812e+00 	 6.5066051215e-03 
2.2148828474e+02 	 5.8606036116e+00 	 2.2392234964e+02 	 1.6500010900e+00 	 6.5931671669e-03 
2.2248456310e+02 	 5.7715321847e+00 	 2.2491459643e+02 	 1.6566105274e+00 	 6.6731859076e-03 
2.2348139991e+02 	 5.6757321524e+00 	 2.2590675480e+02 	 1.6633006234e+00 	 6.7478405860e-03 
2.2447876890e+02 	 5.5731305576e+00 	 2.2689875629e+02 	 1.6700661570e+00 	 6.8173832088e-03 
2.2547665199e+02 	 5.4636605657e+00 	 2.2789052589e+02 	 1.6769020516e+00 	 6.8819312931e-03 
2.2647502387e+02 	 5.3472614630e+00 	 2.2888198412e+02 	 1.6838032175e+00 	 6.9414672120e-03 
2.2747385281e+02 	 5.2238787200e+00 	 2.2987304883e+02 	 1.6907644418e+00 	 6.9958994330e-03 
2.2847310100e+02 	 5.0934641135e+00 	 2.3086363666e+02 	 1.6977803691e+00 	 7.0451407721e-03 
2.2947272485e+02 	 4.9559758517e+00 	 2.3185366444e+02 	 1.7048454979e+00 	 7.0891073333e-03 
2.3047267500e+02 	 4.8113786328e+00 	 2.3284305011e+02 	 1.7119542248e+00 	 7.1277949115e-03 
2.3147289598e+02 	 4.6596435990e+00 	 2.3383171325e+02 	 1.7191009171e+00 	 7.1612120947e-03 
2.3247403455e+02 	 4.5007482824e+00 	 2.3481957549e+02 	 1.7262798754e+00 	 7.1826581786e-03 
2.3347557053e+02 	 4.3346764147e+00 	 2.3580656093e+02 	 1.7334854218e+00 	 7.2051805914e-03 
2.3447726550e+02 	 4.1614177900e+00 	 2.3679259645e+02 	 1.7407118674e+00 	 7.2221644958e-03 
2.3547910426e+02 	 3.9809681131e+00 	 2.3777761206e+02 	 1.7479536007e+00 	 7.2337049534e-03 
2.3648107607e+02 	 3.7933287942e+00 	 2.3876154111e+02 	 1.7552051340e+00 	 7.2398688176e-03 
2.3748317449e+02 	 3.5985066471e+00 	 2.3974432051e+02 	 1.7624610791e+00 	 7.2407560038e-03 
2.3848539736e+02 	 3.3965136430e+00 	 2.4072589082e+02 	 1.7697161946e+00 	 7.2364926802e-03 
2.3948774664e+02 	 3.1873666260e+00 	 2.4170619630e+02 	 1.7769654536e+00 	 7.2273469700e-03 
2.4049022823e+02 	 2.9710868858e+00 	 2.4268518483e+02 	 1.7842041629e+00 	 7.2136595409e-03 
2.4149285170e+02 	 2.7476995978e+00 	 2.4366280778e+02 	 1.7914281090e+00 	 7.1959828427e-03 
2.4249562954e+02 	 2.5172332329e+00 	 2.4463901924e+02 	 1.7986336508e+00 	 7.1748641978e-03 
2.4349857658e+02 	 2.2797189820e+00 	 2.4561377539e+02 	 1.8058177285e+00 	 7.1508897960e-03 
2.4450171108e+02 	 2.0351898319e+00 	 2.4658703528e+02 	 1.8129778981e+00 	 7.1246241840e-03 
2.4550505445e+02 	 1.7836800220e+00 	 2.4755876064e+02 	 1.8201122307e+00 	 7.0964990119e-03 
2.4650863060e+02 	 1.5252247072e+00 	 2.4852891552e+02 	 1.8272192358e+00 	 7.0669688349e-03 
2.4751246558e+02 	 1.2598596231e+00 	 2.4949746576e+02 	 1.8342978814e+00 	 7.0363958511e-03 
2.4851658729e+02 	 9.8762086398e-01 	 2.5046437860e+02 	 1.8413474786e+00 	 7.0051597406e-03 
2.4952102523e+02 	 7.0854454555e-01 	 2.5142962226e+02 	 1.8483677366e+00 	 6.9736093140e-03 
2.5052581019e+02 	 4.2266654179e-01 	 2.5239316562e+02 	 1.8553586971e+00 	 6.9420675204e-03 
2.5153097400e+02 	 1.3002225830e-01 	 2.5335497786e+02 	 1.8623207024e+00 	 6.9107858097e-03 
2.5253654932e+02 	 -1.6935350093e-01 	 2.5431502824e+02 	 1.8692543104e+00 	 6.8799419372e-03 
